Comment ID,Comment Link,Commenter Name,Commenter ID,Comment,Likes,Cleaned Comment,Sentiment,Confidence Score
Ugx8a2aGbWkFqcKglWZ4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=Ugx8a2aGbWkFqcKglWZ4AaABAg,@sukardi9066,UCb4jOtfolmD7Tptqd6Q3J-g,* 1 T / day klo untuk pendidikan gratis 2 juta anak gak mampu( uang skull 500 rb / bln)<br><br>* 12 day sdh bisa 2 juta anak free<br><br>* 24 day sdh bisa 4 jut anak gak mampu free,0,* 1 T / day klo untuk pendidikan gratis 2 juta anak gak mampu( uang skull 500 rb / bln) * 12 day sdh bisa 2 juta anak free * 24 day sdh bisa 4 jut anak gak mampu free,negative,0.556503415107727
UgyfuCgePuLOTTWJlhx4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgyfuCgePuLOTTWJlhx4AaABAg,@Hanmoon850,UCYnrh4AoCSY-rRCMVmddTqw,"SY GK PERLU LIAT DATA PEMERINTAH PENIPU.😂<br>INI FAKTA DI LAPANGAN yg jadi masalah MBG dan koperasi merah putih itu KORUPSI. dan bener2 tidak tepat di lapangan. liat banyak yg keracunan, DAN MAKANAN BERGIZI APA NYA. <br>KARYAWAN GUA AJA SAMPE NGASIH BUAT ANJING GUA TU MAKANAN  MBG.<br>DAN BANYAK PROBLEM LAIN NYA. DIMANA ADA PROGRAM YG HARUS NYA LEBIH URGENT. DAH LA AKUI SAJA MBG ITU BERMASALAH KARENA ISI NYA KRONI2 PRABOWO. FAKTA DI LAPANGAN",0,"SY GK PERLU LIAT DATA PEMERINTAH PENIPU.😂 INI FAKTA DI LAPANGAN yg jadi masalah MBG dan koperasi merah putih itu KORUPSI. dan bener2 tidak tepat di lapangan. liat banyak yg keracunan, DAN MAKANAN BERGIZI APA NYA. KARYAWAN GUA AJA SAMPE NGASIH BUAT ANJING GUA TU MAKANAN MBG. DAN BANYAK PROBLEM LAIN NYA. DIMANA ADA PROGRAM YG HARUS NYA LEBIH URGENT. DAH LA AKUI SAJA MBG ITU BERMASALAH KARENA ISI NYA KRONI2 PRABOWO. FAKTA DI LAPANGAN",negative,0.9969637989997864
UgzfI0f-miBSc9V8KF94AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgzfI0f-miBSc9V8KF94AaABAg,@mohsuwaji5812,UCdmGO3pACDTSsEcifxjYgGA,Masaih banyak menu yg tdk layak akibat pengawasan yg tidak efektif.<br>Lucunya setiap ada sidak pasti bocor.,0,Masaih banyak menu yg tdk layak akibat pengawasan yg tidak efektif. Lucunya setiap ada sidak pasti bocor.,negative,0.9967047572135925
UgyNUmaZJgAd0c7s5XR4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgyNUmaZJgAd0c7s5XR4AaABAg,@wis4716,UCNdg9dW2CRUkdtHhH-wa1wA,"Terus lah bersuara,. Semoga mbg bertambah baik kedepannya... Jgn sampai di hentikan.,petani d an peternak maju... Yg di benahi cuma.. Menu nya yg disesuaikan. Kalo perlu dibuat daftar menunya",0,"Terus lah bersuara,. Semoga mbg bertambah baik kedepannya... Jgn sampai di hentikan.,petani d an peternak maju... Yg di benahi cuma.. Menu nya yg disesuaikan. Kalo perlu dibuat daftar menunya",positive,0.8707912564277649
UgwLsuoQbhSsFnt4DIx4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgwLsuoQbhSsFnt4DIx4AaABAg,@ronaldhwaidin175,UCKxGp6KpZzzJdAi4AEWV-bA,Saya juga tidak setuju jika MBG diberhentikan tetapi di stop sejenak agar dievaluasi lagi regulasi tata kelolanya agar bisa berjalan dengan baik dan meminimalisir atau bahkan tdk ada sama sekali ketimpangan dikemudian hari..,0,Saya juga tidak setuju jika MBG diberhentikan tetapi di stop sejenak agar dievaluasi lagi regulasi tata kelolanya agar bisa berjalan dengan baik dan meminimalisir atau bahkan tdk ada sama sekali ketimpangan dikemudian hari..,negative,0.9832134246826172
UgyZ22yR5MRkfqEDMiR4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgyZ22yR5MRkfqEDMiR4AaABAg,@JamjamJamaludin-k2i,UCXkRRGW7puEoiQa3U6hKafQ,Mantap... Prof,0,Mantap... Prof,positive,0.9917082190513611
UgwGDyelW8LyCNuQcSp4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgwGDyelW8LyCNuQcSp4AaABAg,@LomanMer,UCLn3cMRO9E4ff6RuB5UiesQ,"Anak&quot; Miskin Pinggiran<br>Memang <b>Sangat Memerlukan</b><br>Flores,  Larantuka, Atambua, <br>Pulau&quot; kecil lainya. <br>(10th lalu sy Menyaksikan). <br>.<br>Wahai Mahasiswa dn Orang&quot; Kota...!! <br>Knapa <b>Niat Mulia</b> kalian HADANG bradderrrss...??!",0,"Anak&quot; Miskin Pinggiran Memang Sangat Memerlukan Flores, Larantuka, Atambua, Pulau&quot; kecil lainya. (10th lalu sy Menyaksikan). . Wahai Mahasiswa dn Orang&quot; Kota...!! Knapa Niat Mulia kalian HADANG bradderrrss...??!",negative,0.9821966886520386
UgysaBzOjw-jqIYb4MR4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgysaBzOjw-jqIYb4MR4AaABAg,@AgusSetuawan-jx2rr,UCCQpk_S_LObETOwclf0Mqjg,"Saya mengajukan ganti nama nya dulu, bukan MBG, tapi dirubah menjadi, MGBI, Membangun, Generasi, Bangsa, Indonesia, <br>Bahasa memberi makan geratis saya rasa itu terlalu ringan dan kurang bermakna, berikan saja kartu, MGBI kepada yang berhak menerima bantuan tersebut, dan semua pelaksanaan nya dilaksanakan di sekolah, dan tata kelolanya diberikan kepada sekolah, untuk penyedia digilir oleh anggota koprasi merah-putih, 🙏, 33,66,99,🙏",0,"Saya mengajukan ganti nama nya dulu, bukan MBG, tapi dirubah menjadi, MGBI, Membangun, Generasi, Bangsa, Indonesia, Bahasa memberi makan geratis saya rasa itu terlalu ringan dan kurang bermakna, berikan saja kartu, MGBI kepada yang berhak menerima bantuan tersebut, dan semua pelaksanaan nya dilaksanakan di sekolah, dan tata kelolanya diberikan kepada sekolah, untuk penyedia digilir oleh anggota koprasi merah-putih, 🙏, 33,66,99,🙏",positive,0.4838082492351532
Ugy7t4jFBmVw1IENe5B4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=Ugy7t4jFBmVw1IENe5B4AaABAg,@ekocvnugrohoccvvcrvccfcccv3948,UC8-Yc1tckiIkLQ8IDLa4e7g,"keren...n..teruslah memberi pencerahan..saatnya Indonesia bangun ,bangkit n menjadi sejahteran..salam HVM 🔥🔥💪🙏😇 Merdeka.",0,"keren...n..teruslah memberi pencerahan..saatnya Indonesia bangun ,bangkit n menjadi sejahteran..salam HVM 🔥🔥💪🙏😇 Merdeka.",positive,0.9952852129936218
UgwgRO-dVD2oiZ09U2R4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgwgRO-dVD2oiZ09U2R4AaABAg,@agungkun4607,UCTts5fae805_WgskOZxL97A,Saya bekerja di toko bakery dan saya menjual roti tawar dengan harga 7rb dan sering di beli sppg tetapi dijual kembali sama mereka dengan harga 10rb😅,0,Saya bekerja di toko bakery dan saya menjual roti tawar dengan harga 7rb dan sering di beli sppg tetapi dijual kembali sama mereka dengan harga 10rb😅,positive,0.7701641321182251
UgxsU-iB0LNc3tczVix4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgxsU-iB0LNc3tczVix4AaABAg,@joejore5479,UCo7IjydLgVTdkg5WbYaxf-A,Yang perlu di benah dan tanamkan lagi yaitu &quot;SPPG adalah Yayasan bukan Perusahaan&quot; jadi jangan mikir untung,1,Yang perlu di benah dan tanamkan lagi yaitu &quot;SPPG adalah Yayasan bukan Perusahaan&quot; jadi jangan mikir untung,negative,0.984224796295166
Ugyq7a8rYHuDhwN3OXJ4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=Ugyq7a8rYHuDhwN3OXJ4AaABAg,@nurulmuchayati4418,UCPB-GUudVgfGYBeFrg8k-fg,Oke klo gk bisa lsg berhenti y perlahan lah<br>Tp lbh baik hrsny jgn pakai jatah anggaran pendidikan. Dan hrs transparan pembelian keperluan MBG tiap hari nya atau tiap minggunya. <br>Kopdes merah putih dong dibahas coach.,0,Oke klo gk bisa lsg berhenti y perlahan lah Tp lbh baik hrsny jgn pakai jatah anggaran pendidikan. Dan hrs transparan pembelian keperluan MBG tiap hari nya atau tiap minggunya. Kopdes merah putih dong dibahas coach.,positive,0.6370072364807129
UgzflRmIto38uTbREXR4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgzflRmIto38uTbREXR4AaABAg,@muhamadagung8031,UCKLWYg5bdTKFZ_F2FSVFzkg,"Makanya yg hrs di periksa bkn hanya pejabat bgn pusat, tp dr tingkat propinsi s/d kepala sppg dapur,, jd pembersihan tdk setengah setengah,,",0,"Makanya yg hrs di periksa bkn hanya pejabat bgn pusat, tp dr tingkat propinsi s/d kepala sppg dapur,, jd pembersihan tdk setengah setengah,,",positive,0.5183766484260559
Ugxhp2zl7FrKG6AqCAZ4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=Ugxhp2zl7FrKG6AqCAZ4AaABAg,@wis4716,UCNdg9dW2CRUkdtHhH-wa1wA,Mbg bagus  utk yg mengerti...karna dgn adanya mbg disekitar rumah sy... Tercipta lapangan kerja utk rakyat kecil di sekitar mbg.. Tukang masak.. Security.. Tukang omprengan.. Semuanya adalah org yg  udh lama nganggur. Dgn adanya mbg  jadi bekerja...bener 2 sangat membantu.,0,Mbg bagus utk yg mengerti...karna dgn adanya mbg disekitar rumah sy... Tercipta lapangan kerja utk rakyat kecil di sekitar mbg.. Tukang masak.. Security.. Tukang omprengan.. Semuanya adalah org yg udh lama nganggur. Dgn adanya mbg jadi bekerja...bener 2 sangat membantu.,positive,0.9780161380767822
Ugw1ztpNZyxQoxrP0lN4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=Ugw1ztpNZyxQoxrP0lN4AaABAg,@RinaWati-ej3gl,UCm9zfmMBMmomzX4aDaMFLGg,Hanya presiden Prabowo yg berani tangkap koruptor dan melawan Oligarki Semoga pak Prabowo Subianto panjang umur dan sehat selalu. Beliau juga sangat Nasionalis dan Cerdas di dampingi pak Purbaya yg jg Cerdas. MBG untuk sekolah di desa terpencil saja &amp; orang miskin di desa desa,0,Hanya presiden Prabowo yg berani tangkap koruptor dan melawan Oligarki Semoga pak Prabowo Subianto panjang umur dan sehat selalu. Beliau juga sangat Nasionalis dan Cerdas di dampingi pak Purbaya yg jg Cerdas. MBG untuk sekolah di desa terpencil saja &amp; orang miskin di desa desa,positive,0.953711211681366
UgyrUuOD6e4W6wknxbp4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgyrUuOD6e4W6wknxbp4AaABAg,@ekochristian9438,UCAz2Bi0knISZK6HQE3zV39Q,Permasalahan MBG serahkan peradilan dan hukum pada masyarakat agar para pejabat Korut tak main2 dgn rakyat dan kita masyarakat tidak dipermainkan para penjahat pejabat biadab,0,Permasalahan MBG serahkan peradilan dan hukum pada masyarakat agar para pejabat Korut tak main2 dgn rakyat dan kita masyarakat tidak dipermainkan para penjahat pejabat biadab,negative,0.9878982901573181
UgweyMt1UqvT0ozLCrR4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgweyMt1UqvT0ozLCrR4AaABAg,@AhmadhilbiBusaeri,UCZEbsuMbX_27ZbMwtNxDakw,"Sdh bnyk bos narkoba yg d hukum mati,pembunuh berencana  d hukum mati,teroris d hukum mati namun koruptor yg jauh lebih berbahaya tdk d hukum mati??.miriiiisss.",0,"Sdh bnyk bos narkoba yg d hukum mati,pembunuh berencana d hukum mati,teroris d hukum mati namun koruptor yg jauh lebih berbahaya tdk d hukum mati??.miriiiisss.",negative,0.9976481795310974
Ugw6eppujmRByIKsYgd4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=Ugw6eppujmRByIKsYgd4AaABAg,@daudnik6258,UC9FksV5hh2l_gXkHcwQmYpA,"Saya sampai habis selesai tuntas presentasinya prof gema, Tuhan memberkati prof gema❤",0,"Saya sampai habis selesai tuntas presentasinya prof gema, Tuhan memberkati prof gema❤",positive,0.7824556827545166
UgyfO_hrTTFmxyNAKcx4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgyfO_hrTTFmxyNAKcx4AaABAg,@char_dy,UCmaAHSF_XgWD9rANX1iWkkA,"Kalau diadakan Pemilu Sekarang, Joget Gemoy Prabowo gak bakal Laku. <br>Dipastikan kalah Pemilu",0,"Kalau diadakan Pemilu Sekarang, Joget Gemoy Prabowo gak bakal Laku. Dipastikan kalah Pemilu",negative,0.9949942231178284
UgwAxpMWxwU_E3ehYlF4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgwAxpMWxwU_E3ehYlF4AaABAg,@EdiRahmadi-i4d,UCnFThYUETnOv_SOvcgsPoKw,"Kontrol dan pengawasan dibawah lemah.titik2 sppg niatnya mencari untung besar. Padahal setiap sppg diberi mandat/amanah dana nya dr pemerintah.coba belajar dr dunia perhotelan. Pembelian, penerimaan, penyimpanan, pengolahan dan penyajian.standar food &amp; safety jelas.",0,"Kontrol dan pengawasan dibawah lemah.titik2 sppg niatnya mencari untung besar. Padahal setiap sppg diberi mandat/amanah dana nya dr pemerintah.coba belajar dr dunia perhotelan. Pembelian, penerimaan, penyimpanan, pengolahan dan penyajian.standar food &amp; safety jelas.",positive,0.8904286623001099
UgyAz6R_yb4Qsn9Sf6t4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgyAz6R_yb4Qsn9Sf6t4AaABAg,@BungHatta-y2j5w,UCPpAXsvJEOgXcmmTIHQEdJg,"MBG memang wajib di revisi kembali, misalnya nih..MBG hanya dilakukan di sekolah sekolah daerah yang rawan miskin atau miskin atau daerah tertinggal...dengan cara hapuskan SPPG, tapi langsung ke sekolah..caranya BGN membangun kantin sekoah yang higenis standar kesehatan tinggi. lalu menempatkan kepala kepala SPPG sebagai kepala kantin sekolah beserta pegawai SPPG. lebih terawasi lebih terjamin..",0,"MBG memang wajib di revisi kembali, misalnya nih..MBG hanya dilakukan di sekolah sekolah daerah yang rawan miskin atau miskin atau daerah tertinggal...dengan cara hapuskan SPPG, tapi langsung ke sekolah..caranya BGN membangun kantin sekoah yang higenis standar kesehatan tinggi. lalu menempatkan kepala kepala SPPG sebagai kepala kantin sekolah beserta pegawai SPPG. lebih terawasi lebih terjamin..",positive,0.6571093201637268
UgzdARFmg2KyBI2jy5B4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgzdARFmg2KyBI2jy5B4AaABAg,@ariantochia4585,UCHiGEhaYJm7TiKRZpkaJLSw,Timing belum tepat mengingat ekonomi Indonesia yang tidak kuat. Belum waktunya Indonesian melaksanakan program ini. <br><br>Program baik dengan eksekusi yang tidak mapan. Sebanyak dan sebagus apapun peraturan serta progam pemerintah takkan berguna mengingat sumbingnya hukum di negeri ini yang mana korupsi dilakukan secara terbuka dan t tderang terangan dari atas hingga ke bawah. Kesalahan Presiden adalah tidak peduli yang penting progam tsb jalan meskipun menabrak byk aturan.,0,Timing belum tepat mengingat ekonomi Indonesia yang tidak kuat. Belum waktunya Indonesian melaksanakan program ini. Program baik dengan eksekusi yang tidak mapan. Sebanyak dan sebagus apapun peraturan serta progam pemerintah takkan berguna mengingat sumbingnya hukum di negeri ini yang mana korupsi dilakukan secara terbuka dan t tderang terangan dari atas hingga ke bawah. Kesalahan Presiden adalah tidak peduli yang penting progam tsb jalan meskipun menabrak byk aturan.,negative,0.9788564443588257
UgziMSqw6zLFRiOiFXF4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgziMSqw6zLFRiOiFXF4AaABAg,@WinitaWindurojo,UC0njns2ILjSyh3qfs7hI67g,Anak ku baru lulus sd baru dapat mbg 4x skg sdh lulus pdhl sangat  happy dapat mbg,16,Anak ku baru lulus sd baru dapat mbg 4x skg sdh lulus pdhl sangat happy dapat mbg,positive,0.9552949070930481
UgxIjk-6aYE_ngM1N254AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgxIjk-6aYE_ngM1N254AaABAg,@blackangel5853,UCZhD8wcFH7V-fRJ4Xz9MrPw,"Sebarkan terus yg baik prof. Tolong itu MBG kami di Desa pelosok Tasikmalaya sangat membutuhkan, Anak2 saya, ibu2 d kampung sya pada senang nerima MBG, Kalo MBG d Hentikan. Sya gk Bakalan Diam, Saya akan serang itu Mahasiswa manapun. karna Mereka lah yg bikin Rusuh. Mereka tidak memawakili rakyat. Saya jg Rakyat dari Pelosok Desa, sangat Mendukung MBG ini. Untuk Mahasiswa👊👊👊😡😡😡",0,"Sebarkan terus yg baik prof. Tolong itu MBG kami di Desa pelosok Tasikmalaya sangat membutuhkan, Anak2 saya, ibu2 d kampung sya pada senang nerima MBG, Kalo MBG d Hentikan. Sya gk Bakalan Diam, Saya akan serang itu Mahasiswa manapun. karna Mereka lah yg bikin Rusuh. Mereka tidak memawakili rakyat. Saya jg Rakyat dari Pelosok Desa, sangat Mendukung MBG ini. Untuk Mahasiswa👊👊👊😡😡😡",negative,0.8489845991134644
UgzmA0cPvSZnPoOOUDx4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgzmA0cPvSZnPoOOUDx4AaABAg,@KimYurra-m4c,UCa5ukKyUsZqe8hNNfZDYCPA,"Mbg, ajang koripsi.kami orang tua lebih tau selera makan ank2 kami. Kami tak butuh mbg,tapi kami orang tua butuh pekerjaan, bukan makan. Kerugiannya lebih positip dr pd keuntugannya.",0,"Mbg, ajang koripsi.kami orang tua lebih tau selera makan ank2 kami. Kami tak butuh mbg,tapi kami orang tua butuh pekerjaan, bukan makan. Kerugiannya lebih positip dr pd keuntugannya.",positive,0.5574392676353455
UgynerAbRE5GfZwxMZt4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgynerAbRE5GfZwxMZt4AaABAg,@e-sporttournamen375,UC-5hVR2xJ5bFH6mJTWhjQhQ,MBG dan KDMP sebenarnya mempunyai buterfly efek multisektor yang luar biasa jika di kelola dgn baik dan benar serta optimal dr segala sisi.,0,MBG dan KDMP sebenarnya mempunyai buterfly efek multisektor yang luar biasa jika di kelola dgn baik dan benar serta optimal dr segala sisi.,positive,0.5167438387870789
UgzqBHyE7l-gbXrcqDp4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgzqBHyE7l-gbXrcqDp4AaABAg,@carmaku,UCuG5fnaJnpLJoXrJ8Ds1MOg,Mbg is a must..we need smart kids for the future,0,Mbg is a must..we need smart kids for the future,neutral,0.5787661075592041
Ugw7kRBcnoyM6_qdNEp4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=Ugw7kRBcnoyM6_qdNEp4AaABAg,@astrianaana2273,UC-6LBbolYJuos0-0nNBAmZA,Saya sebagai orang tua yg memiliki anak sekolah SMA saya yg tidak di samping nya dan harus bekerja di luar negri.dengan ada nya MBG saya merasa sanggat&quot;terbantu ..saya mohon untuk anak SMA pun jangan di setop,0,Saya sebagai orang tua yg memiliki anak sekolah SMA saya yg tidak di samping nya dan harus bekerja di luar negri.dengan ada nya MBG saya merasa sanggat&quot;terbantu ..saya mohon untuk anak SMA pun jangan di setop,negative,0.9806634783744812
UgyA3xY43VJeOO1Mo414AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgyA3xY43VJeOO1Mo414AaABAg,@muisaditama8225,UCCBK_hPpeiGy7FtEUC2PhjA,"Object paling bagus AN Rakyat, tapi tujuannya korupsi Pungli",0,"Object paling bagus AN Rakyat, tapi tujuannya korupsi Pungli",negative,0.9972500205039978
UgxRDRxtcjgkZpVyQap4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgxRDRxtcjgkZpVyQap4AaABAg,@Anggacenel-z8d,UCneGRanZP3s9nj1vBe5U_UA,Kenyataanya para petani masih banyak yg ngeluh pratek di lapangan beda,0,Kenyataanya para petani masih banyak yg ngeluh pratek di lapangan beda,negative,0.99886155128479
UgzrXCM7ThUohbiaUZF4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgzrXCM7ThUohbiaUZF4AaABAg,@anak_sekolah25,UCvIQNhpnCrMev_rIpprT9kA,"Mungkin SPPG menstandardkan Harga pasaran setiap yg mereka berikan, padahal tugas mereka menyediakan makanan bukan mencari keuntungan alias bukan Catering Komersil. Mereka menekan harga ke suplier, tapi mereka menghitung harga yg diberikan ke siswa sesuai harga pasarannya. Atau mungkin SPPG itu sistemnya seperti Catering mencari keuntungan?🙇‍♂️",0,"Mungkin SPPG menstandardkan Harga pasaran setiap yg mereka berikan, padahal tugas mereka menyediakan makanan bukan mencari keuntungan alias bukan Catering Komersil. Mereka menekan harga ke suplier, tapi mereka menghitung harga yg diberikan ke siswa sesuai harga pasarannya. Atau mungkin SPPG itu sistemnya seperti Catering mencari keuntungan?🙇‍♂️",negative,0.9882858395576477
Ugwcz6odTX4N1ZClKux4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=Ugwcz6odTX4N1ZClKux4AaABAg,@sanukniknuk,UC2E3VUWEWdPBIFnMnzlpyhg,saya supplier ikan lele di beberapa sppg daerah saya setiap minggu biasanya kurleb 150an kg ikan lele dan pengawasan sangat ketat mulai panen sampai bersihin jerohan semua dari saya dn alhamdulillahnya karena itu saya pekerjakan orang yg biasanya karyawan hanya 2 sekarang waktu dapat pesenan dari mbg bisa nambah 2 orang lagi,0,saya supplier ikan lele di beberapa sppg daerah saya setiap minggu biasanya kurleb 150an kg ikan lele dan pengawasan sangat ketat mulai panen sampai bersihin jerohan semua dari saya dn alhamdulillahnya karena itu saya pekerjakan orang yg biasanya karyawan hanya 2 sekarang waktu dapat pesenan dari mbg bisa nambah 2 orang lagi,positive,0.9970406889915466
Ugxr4l-dB1a3Pln2EQx4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=Ugxr4l-dB1a3Pln2EQx4AaABAg,@Haryanto-kg6se,UCIE3vLxdd4lEkvmwKFwCmiA,Ngomong apa kamu bang yang mau hancurkan negara siapa bukan kah pejabat ingin menghancurkan negara ini mereka cuma korupsi memperkaya diri mereka kelompok mereka keluarga mereka rakyat emang salah apa bukan kah rakyat sudah di pajak in sana sini ko bela bela prabowo,0,Ngomong apa kamu bang yang mau hancurkan negara siapa bukan kah pejabat ingin menghancurkan negara ini mereka cuma korupsi memperkaya diri mereka kelompok mereka keluarga mereka rakyat emang salah apa bukan kah rakyat sudah di pajak in sana sini ko bela bela prabowo,negative,0.9991229176521301
UgzeJGInkW6JrPE4GDN4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgzeJGInkW6JrPE4GDN4AaABAg,@wonkassoy,UCYcwtTZN6vo1AvMs0thgKDg,"INTINYA RAKYAT KECEWA KE SI BAJINGAN KORUPTOR<br><br>DI TANGKEP JUGA KALO ASET NYA GA DI SITA TETAP AJA RAKYAT KECEWA TAR JUGA BEBAS  😂😂😂<br>KALO SAYA SIH SETUJU PROGRAM BAGUS <br>MUNKIN ANAK² YANG GA SUKA MAKANAN KEMUNGKINAN DIA SUDAH BIASA MAKAN ENAK, <br>V KALO BAGI YG KEKURANGAN PANGAN MUNKIN BAHAGIA,",0,"INTINYA RAKYAT KECEWA KE SI BAJINGAN KORUPTOR DI TANGKEP JUGA KALO ASET NYA GA DI SITA TETAP AJA RAKYAT KECEWA TAR JUGA BEBAS 😂😂😂 KALO SAYA SIH SETUJU PROGRAM BAGUS MUNKIN ANAK² YANG GA SUKA MAKANAN KEMUNGKINAN DIA SUDAH BIASA MAKAN ENAK, V KALO BAGI YG KEKURANGAN PANGAN MUNKIN BAHAGIA,",positive,0.5191768407821655
UgwQRe758QeAtrMLj7V4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgwQRe758QeAtrMLj7V4AaABAg,@ReynaldiReno,UC_MSo5K97i76z-NIauIVppw,semoga mahasiswa nonton channel ini .... yang naik non subsidi yang koar&quot;yang di subsidi,4,semoga mahasiswa nonton channel ini .... yang naik non subsidi yang koar&quot;yang di subsidi,positive,0.6790487766265869
UgxMh1egug3ab2R142Z4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgxMh1egug3ab2R142Z4AaABAg,@yotosudarjo3632,UCpYLfO1c5TltEX9QxyPM1OQ,Mencerdaskan... lanjut Prof,0,Mencerdaskan... lanjut Prof,positive,0.47225967049598694
UgxIIjPw6MmMXGzcq094AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgxIIjPw6MmMXGzcq094AaABAg,@Suryadi-fr4kt,UCbMRUPcxWMNWZzG9Ezqjzww,"Ini contoh orang pintar dan cerdas, mengungkapkan suatu proyek dengan data yang lengkap dan transparan,.",0,"Ini contoh orang pintar dan cerdas, mengungkapkan suatu proyek dengan data yang lengkap dan transparan,.",neutral,0.9342613816261292
UgwuWMqFYgzfsBBxRMp4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgwuWMqFYgzfsBBxRMp4AaABAg,@q1realme982,UC60KmJ1QQ4lJdnpDFSLC7Bw,"Seandainya dalam menyusun APBN, termasuk program2 prioritas MBG, subsidi, dll disusun seperti kajian Pak Gema.. tentu tiap rupiah uang negara bermanfaat dan berdampak ke ekonomi dan rakyat...cuma karena Koruptor Laknat dan manusia Culas!! merusak tujuan mulia MBG.. Terima kasih prof atas pencerahannya..semoga di dengar oleh Ketua BGN sama Pak Presiden",0,"Seandainya dalam menyusun APBN, termasuk program2 prioritas MBG, subsidi, dll disusun seperti kajian Pak Gema.. tentu tiap rupiah uang negara bermanfaat dan berdampak ke ekonomi dan rakyat...cuma karena Koruptor Laknat dan manusia Culas!! merusak tujuan mulia MBG.. Terima kasih prof atas pencerahannya..semoga di dengar oleh Ketua BGN sama Pak Presiden",negative,0.9872701168060303
UgxtF-cfjZhUzcFCQUZ4AaABAg,https://www.youtube.com/watch?v=SVI8xheP-j4&lc=UgxtF-cfjZhUzcFCQUZ4AaABAg,@julianwidjaja2290,UCl-xtw6L8X9i8GDyWuQo6hQ,"Solusi cuma 1..hukum yg dibenahi buat koruptor=hukum mati dan lgsg dimiskinkan..Mau bahas program apapun A-Z..jika pelaku sudah ada niat apapun bs dikorupsi.. Apalagi program MBG ini dr awal resiko utk korupsi sudah keliatan sekali.. Benahi sekolah, fasilitas sekolah di lengkapi.. Jika negara mampu jauh lbh baik gratiskan uang sekolah, atau kesehatan gratis.. Itu jauh jauh lbh bermanfaat drpd program MBG ini..",0,"Solusi cuma 1..hukum yg dibenahi buat koruptor=hukum mati dan lgsg dimiskinkan..Mau bahas program apapun A-Z..jika pelaku sudah ada niat apapun bs dikorupsi.. Apalagi program MBG ini dr awal resiko utk korupsi sudah keliatan sekali.. Benahi sekolah, fasilitas sekolah di lengkapi.. Jika negara mampu jauh lbh baik gratiskan uang sekolah, atau kesehatan gratis.. Itu jauh jauh lbh bermanfaat drpd program MBG ini..",negative,0.9311847686767578
